acousticness;danceability;energy;valence;tempo;loudness;speechiness;instrumentalness;track_popularity;is_hit
397;317;996;815;1,79914E+16;-3317;2,29E+15;765;;0
443;779;937;49;125025;-6269;496;1,01E+15;610;1
248;475;583;384;130016;-5316;329;126;;0
985;368;182;109;1,39008E+16;-2,4569E+15;567;7,93E+15;0;0
664;794;542;75;99962;-5494;68;559;0;0
995;517;145;642;64595;-31548;777;91;;0
88;5,53E+15;31;175;1,38022E+16;-1268;985;788;0;0
9;895;257;599;109974;-12252;874;0;;0
911;348;657;166;149496;-11639;2,19E+15;363;;0
481;8,39E+15;391;585;100022;-14012;215;0;;0
878;32;268;1,12E+15;153116;-8853;332;115;0;0
242;588;794;821;100025;-8199;322;877;30;0
136;4,64E+15;417;479;67528;-9345;256;22;920;1
9;369;282;3,33E+15;156029;-11675;2,9E+14;228;;0
202;599;861;434;140033;-5,717E+16;562;0,00373;;0
967;314;332;111;31936;-21399;381;2;;0
878;486;223;61;88632;-15776;328;919;;0
0,000102;216;825;318;12954;-6649;1;414;70;0
548;2,74E+15;915;369;120004;-8,017E+15;479;252;;0
21;391;945;513;67527;-19;248;233;;0
348;589;95;937;137135;-6904;422;659;;0
358;377;8,59E+15;691;105063;-7403;796;694;0;0
825;908;361;799;110945;-7404;935;19;;0
206;773;79;826;130482;-7,236E+16;608;0,00709;;0
118;72;505;456;8,0034E+15;-11754;223;0,000695;;0
316;6,68E+15;927;483;130049;-3255;119;0;;0
355;322;636;462;1,99839E+16;-5655;455;0,000367;;0
0,000211;3,28E+15;945;39;117023;-4704;165;0;;0
27;514;648;816;144942;-5456;482;0;630;1
977;617;602;614;146738;-9906;289;15;;0
249;657;862;804;86946;-6,288E+15;318;0;;0
871;4,54E+15;332;166;106191;-2494;364;3,23E+15;;0
261;291;5,49E+15;4,37E+15;144762;-12035;335;158;;0
986;301;282;455;160384;-1951;375;954;;0
822;584;512;785;76029;-10701;613;586;0;0
285;488;606;215;148018;-5235;314;0;670;1
752;654;406;544;101367;-5,538E+15;2,9E+14;0;;0
503;407;8,49E+15;677;146817;-5738;683;1,02E+13;;0
202;789;701;51;176003;-6215;148;0;;0
995;436;429;56;16325;-25354;497;897;0;0
375;379;794;505;124015;-6776;144;0,000265;;0
907;664;3,39E+15;797;12501;-10981;39;966;;0
994;3,39E+15;939;1,17E+15;64205;-23187;914;957;;0
495;34;561;263;151529;-9108;408;0;;0
299;421;506;363;122456;-927;333;942;;0
643;727;385;877;118853;-7638;334;0;;0
444;423;6,68E+15;42;92182;-6,076E+16;698;0;;0
183;613;945;311;11486;-6,582E+16;157;633;;0
407;607;5,67E+15;952;128998;-12083;364;541;0;0
278;185;893;4,92E+15;86925;-6943;409;779;0;0
816;332;184;233;12332;-16046;354;899;;0
0,000091;495;986;3,43E+15;103993;-3,368E+16;133;0;;0
785;447;3,93E+15;564;73139;-865;38;0;680;1
8,86E+15;58;3;218;135947;-7544;275;0,000305;;0
5,87E+15;552;371;5,87E+15;81548;-9426;2,27E+15;0;620;1
93;218;401;4;6,2623E+15;-30457;387;914;0;0
6,23E+13;376;365;51;130846;-18226;333;134;;0
467;1,97E+15;987;394;116323;-3633;102;92;;0
764;604;316;475;8001;-1738;563;89;0;0
973;289;225;749;90346;-14973;413;127;;0
671;835;6,99E+15;547;154981;-5405;2,77E+15;0;700;1
81900000000;7,51E+15;8,27E+15;537;111928;-6029;548;113;;0
1,92E+13;3,78E+15;974;8,24E+15;203715;-4055;1,94E+15;139;680;1
628;5,33E+15;821;6,56E+15;122816;-4015;5,8E+14;0;;0
976;442;203;389;140493;-1577;351;0,000137;;0
5,66E+15;327;395;72;1,29948E+16;-10611;322;259;;0
291;635;418;633;167929;-9134;352;17;;0
106;502;304;246;8,4002E+15;-10519;27;139;;0
873;19;1,12E+15;743;8405;-1922;49;555;;0
25;5,72E+15;518;22;109945;-13973;4;902;;0
0,00419;449;8,17E+15;521;14042;-8394;42;152;0;0
502;33;997;595;119693;-5,173E+15;283;2,72E+13;;0
992;159;179;1,16E+15;130799;-34925;471;902;;0
589;273;904;772;186473;-6,462E+16;1,01E+15;0;0;0
107;7,19E+15;789;8,34E+15;164037;-13181;176;4,38E+15;;0
3,23E+15;267;58;6,56E+15;1724;-8734;408;808;10;0
156;2;213;339;117273;-15288;468;733;200;0
574;53;95;732;145024;-6768;36;897;;0
742;42;212;138;89667;-13914;287;0,00371;220;0
748;595;528;419;15374;-8922;621;0;660;1
91;429;426;315;1046;-13712;57;857;;0
598;785;5,72E+15;49;100016;-7504;123;0;760;1
354;55;5,87E+15;466;165975;-6279;329;0;680;1
0,00129;331;8,96E+15;903;78708;-5671;367;966;;0
625;6,71E+15;8;7,29E+15;134003;-10326;118;2,76E+11;;0
185;662;613;623;1,38038E+16;-7894;437;0,00224;;0
588;375;976;483;175482;-3736;678;466;;0
994;336;1,37E+15;959;127753;-1784;371;8,86E+15;0;0
119;4,64E+15;526;754;109605;-9982;448;0;670;1
6,76E+13;614;889;653;114952;-4049;451;667;;0
299;83;5,87E+15;924;184488;-1039;322;218;;0
252;894;584;65;88389;-7474;163;0,000202;;0
42;765;825;723;119986;-7,908E+15;315;136;;0
148;1,69E+15;701;66;1,86184E+16;-8708;374;813;;0
482;807;499;452;120052;-7192;752;0,000619;280;0
226;67;754;642;124026;-6939;527;8,24E+15;80;0
573;1,37E+15;335;563;72663;-20868;503;889;;0
915;212;311;413;139858;-23878;362;857;;0
3,83E+15;7,17E+15;73;792;102002;-4729;568;0;720;1
0,000982;366;833;136;134945;-7,634E+15;424;799;;0
908;4,37E+15;256;3,78E+15;81551;-15832;347;126;;0
963;141;196;325;140911;-27215;405;97;0;0
163;855;619;757;14299;-6,672E+16;245;0;;0
52;473;521;294;112739;-5147;281;789;;0
415;141;36;387;952;-12235;344;8,96E+15;;0
126;878;821;947;118881;-9875;89;461;810;1
246;77;606;7,76E+15;138437;-5454;42;0;0;0
611;63;5;315;144871;-8755;611;0,00404;760;1
8,11E+15;52;638;962;105904;-7,672E+16;382;368;0;0
816;408;7,17E+15;6,92E+15;1,66596E+16;-782;499;215;;0
348;243;485;292;171578;-9909;301;0,000574;;0
932;178;281;372;78486;-20299;102;8,22E+15;0;0
722;54;42;485;126276;-13412;475;563;;0
131;387;5,59E+15;139;90657;-7427;362;805;;0
3,38E+15;72;5,77E+15;506;116893;-8084;382;717;;0
223;2,19E+15;502;505;107789;-2369;427;805;0;0
8,34E+15;608;28;416;88682;-14213;607;0,00455;60;0
678;273;7,98E+15;384;15848;-12192;671;117;;0
879;564;7,49E+15;552;1,42902E+16;-6,203E+15;406;0;600;1
103;607;8,29E+15;685;96172;-4074;379;0;800;1
989;422;255;3,33E+15;103427;-21205;398;84;;0
154;644;8,27E+15;87;127008;-7841;256;319;;0
184;866;534;841;98243;-9201;2,29E+15;266;680;1
152;498;313;3,72E+15;119347;-16017;654;6,61E+15;;0
283;439;8,64E+15;481;1,69228E+16;-5,866E+16;437;0,00201;700;1
122;5,48E+15;816;557;9539;-4209;465;0;890;1
134;809;455;573;87833;-12877;559;2;;0
158;211;932;248;79929;-6283;678;772;0;0
106;477;888;34;93745;-5245;465;139;;0
618;258;147;294;1,47772E+16;-21682;39;0,00199;;0
826;633;888;934;125613;-6,252E+15;351;23800000000;;0
964;324;182;193;109187;-19492;372;91;;0
305;79;939;6,92E+15;94001;-4569;548;0,00142;;0
917;5,77E+15;437;379;172188;-21637;532;0;;0
355;652;767;73;132017;-10445;372;0,000692;710;1
433;92;257;774;132043;-13544;94;365;90;0
8,14E+15;2,27E+15;133;1,69E+15;123452;-16838;391;0;;0
962;445;125;749;71033;-11814;368;358;;0
1,4E+14;737;62;935;94002;-8998;349;873;0;0
879;104;3,26E+12;173;8315;-45542;528;977;;0
0,000052;286;966;524;132843;-4341;135;884;;0
141;6,73E+15;629;551;103998;-7072;299;0;820;1
763;3,93E+15;166;4,97E+15;136588;-18608;1,17E+15;0;20;0
0,000474;175;92;1,67E+15;165093;-4885;109;177;;0
412;741;727;43;126008;-9367;499;931;;0
992;248;301;685;7197;-2,5383E+15;431;823;;0
85;536;904;451;1,34973E+16;-5,758E+15;3;8,44E+15;;0
523;483;633;905;160966;-6756;367;0,00128;;0
711;461;565;94;175415;-951;371;144;20;0
434;8,69E+15;402;6,78E+15;129938;-13239;507;794;0;0
649;728;636;135;112802;-13959;607;879;230;0
852;5,48E+15;39;5,49E+15;85865;-542;504;879;;0
467;482;455;1,16E+15;103977;-10347;266;894;;0
513;584;7,93E+15;731;108454;-9675;294;159;190;0
624;598;765;395;109982;-3588;365;778;430;0
103;7,81E+15;67;595;12799;-3912;452;0;720;1
902;498;209;223;85041;-13362;292;151;0;0
871;265;301;184;1,36426E+16;-11589;313;0;640;1
124;621;8,81E+15;466;115031;-4026;344;0;;0
148;779;516;715;120026;-6,467E+16;521;0;660;1
889;39;152;267;128566;-2,3194E+15;348;294;;0
0,00945;595;636;147;112008;-5981;312;529;690;1
53;4,32E+15;617;873;98326;-3125;49;5,53E+13;620;1
989;482;237;873;13163;-1745;693;899;0;0
911;285;302;622;132077;-2071;338;57;0;0
65;547;442;214;117021;-11117;323;0;;0
278;4,32E+15;8,76E+15;629;1,40272E+16;-4644;38;837;;0
26;561;5,43E+15;243;139803;-8498;324;0;710;1
659;29;8,27E+15;45;1,67086E+16;-3451;362;0,000255;720;1
144;6,61E+15;635;5,53E+15;124543;-10733;265;231;0;0
267;4,27E+15;858;5,43E+15;167872;-3458;967;0;;0
146;604;706;8,06E+15;112919;-551;269;149;0;0
4,43E+15;8,76E+15;312;377;114973;-1017;521;0;680;1
123;387;4,03E+15;153;1,72992E+16;-9334;26;479;;0
109;537;745;649;134279;-8,982E+15;363;189;;0
943;624;19;78;60967;-1168;865;0,000012;;0
193;416;185;299;78919;-2185;451;836;;0
465;619;4,37E+15;406;8,9511E+15;-1,1756E+16;314;609;650;1
7,98E+15;5,66E+15;518;347;122379;-11145;361;931;0;0
239;583;562;804;104647;-7641;25;7,86E+15;0;0
8,54E+15;75;115;126;215564;-19237;405;0;;0
128;845;884;904;104536;-4506;759;0,000021;750;1
197;506;934;344;131988;-6,536E+16;402;266;;0
659;151;253;735;66426;-30829;359;613;;0
569;5,58E+15;703;941;1,64742E+16;-10967;375;0,00782;0;0
152;386;8,91E+15;738;1,73711E+16;-103;599;218;;0
412;551;53;303;84609;-8693;32;349;;0
4;5,66E+15;908;59;126911;-2795;888;0,000186;;0
947;465;2,27E+15;214;79649;-17672;663;945;;0
146;6,61E+15;536;655;119898;-17113;328;762;;0
398;6,83E+15;708;355;92991;-6244;305;155;670;1
823;413;546;815;100376;-877;302;0,000345;;0
369;522;1,89E+15;183;88213;-17151;356;158;;0
216;482;923;484;144954;-6,207E+16;473;0,000101;;0
381;357;472;162;120094;-6154;361;0;;0
8,81E+15;69;325;208;139748;-16153;944;0,00515;;0
525;3,34E+15;9;241;1,59913E+16;-3309;353;253;;0
342;618;8,76E+15;773;100963;-6,253E+15;538;0;670;1
769;366;94;369;1,30198E+16;-5119;696;0,00942;760;1
2,32E+15;794;3,98E+15;353;113976;-7794;31;339;0;0
355;593;6,58E+15;835;99021;-954;298;134;;0
912;481;114;218;140373;-20787;366;4,68E+15;;0
954;784;494;447;89051;-18005;525;923;;0
5,71E+15;765;327;292;74931;-8029;2,77E+15;479;770;1
982;48;214;361;130412;-23605;516;762;;0
211;479;3,33E+15;4,27E+15;127232;-17155;541;2,54E+13;;0
5,27E+12;753;96;813;146031;-8788;653;8,27E+15;;0
561;72;767;514;96107;-8,784E+15;281;0;;0
443;768;912;305;9599;-4,781E+16;104;145;20;0
525;3,33E+15;721;243;106644;-7,014E+15;409;37;;0
714;562;883;472;120537;-5224;332;0;;0
934;2,29E+15;217;373;72441;-11004;343;383;;0
127;6,61E+15;6,76E+15;425;76013;-9442;168;0;;0
774;639;312;347;103369;-9902;301;469;660;1
959;501;148;122;91228;-14118;304;245;0;0
102;373;366;983;1,49802E+16;-8225;277;6,76E+15;;0
7,09E+15;647;196;242;164065;-1039;283;0,00157;0;0
188;523;315;162;15229;-1,1494E+16;304;331;;0
231;919;2;34;87363;-7217;385;938;;0
743;461;213;375;11362;-12473;326;0,00635;0;0
149;504;321;5,77E+15;170134;-13807;316;107;620;1
0,00104;2,69E+15;971;247;121627;-4908;847;86;0;0
104;626;3,98E+15;7,19E+15;127592;-10123;349;211;;0
989;297;697;193;72801;-24311;384;909;20;0
983;608;528;847;8,9989E+15;-20831;363;701;;0
923;583;185;78;8,6408E+15;-20765;286;892;;0
624;672;8,37E+15;674;99552;-6765;765;0,000217;;0
5,58E+15;357;524;365;167415;-5488;302;0;;0
721;479;6,51E+15;503;131809;-5573;344;148;;0
777;46;446;153;120047;-7795;314;0,00134;0;0
6,83E+15;552;513;433;113473;-4502;317;0;;0
212;56;847;812;95048;-7044;436;2,9E+14;130;0
91;273;472;318;92694;-15229;48;889;;0
993;1,69E+15;662;327;125622;-25724;427;514;;0
81;465;284;7,76E+15;181008;-5,201E+16;466;0;0;0
74;474;287;375;185966;-10435;449;324;;0
961;185;174;355;45494;-15258;373;965;;0
973;11;151;327;8,9283E+15;-28103;374;591;;0
0,000669;433;975;738;130031;-6689;478;898;;0
909;392;368;517;117441;-8157;304;87;0;0
49;39;349;501;79342;-14835;643;887;70;0
5,01E+12;7,49E+15;745;481;101972;-10625;1,64E+15;403;680;1
976;325;128;3,78E+15;13446;-1994;369;937;;0
71;71;146;604;4921;-26909;905;0,00402;;0
643;106;755;315;7,8326E+15;-27831;457;847;;0
989;385;292;243;6,1516E+15;-13118;416;9;;0
125;487;631;299;8004;-1092;266;871;;0
714;778;419;7,93E+15;108895;-12786;341;351;;0
628;528;406;958;119852;-9591;328;28;;0
987;58;198;155;149238;-17666;417;947;40;0
157;968;6,58E+15;7,93E+15;11802;-6849;624;896;;0
272;5,66E+15;508;301;8,0034E+15;-10138;319;821;0;0
442;579;708;846;13097;-10419;374;0;640;1
217;214;308;114;206829;-10196;366;1;;0
947;851;674;818;95251;-6,117E+15;9,7E+14;0;;0
955;3,78E+15;141;3;71465;-16854;67;202;;0
727;933;255;394;8,7793E+15;-14578;405;752;;0
0,000146;123;975;111;148439;-554;895;944;0;0
574;6,92E+15;522;505;105214;-10837;326;0;;0
281;713;534;6,99E+15;90016;-12716;327;8,17E+15;0;0
285;324;879;799;1,45103E+16;-4894;886;987;0;0
65;491;3,78E+15;625;136697;-12966;19;0;;0
141;7,24E+15;55;67;118557;-9767;268;0,000455;650;1
75;312;927;186;108966;-3985;115;29;40;0
762;361;327;206;70315;-9057;359;304;;0
5,06E+12;47;918;242;100051;-4606;642;799;0;0
188;742;4,63E+15;251;139997;-9435;118;0;;0
107;8,17E+15;649;969;107993;-8837;426;388;20;0
126;514;705;318;82568;-8458;311;669;20;0
58;104;243;287;159285;-15478;494;991;;0
996;363;279;122;73693;-30559;494;911;;0
1;413;8,08E+15;412;16007;-8,028E+15;33;0;0;0
749;359;767;28;1,67974E+16;-8,303E+15;695;0;;0
506;624;818;6,71E+15;119965;-9021;486;0,00135;;0
198;505;413;45;14416;-11169;241;104;;0
8,69E+15;441;456;212;133464;-19007;497;0,000227;;0
805;5,76E+15;865;3,23E+15;123012;-7,549E+15;588;594;0;0
99;25;465;427;106634;-18122;352;89;;0
977;16;101;391;7,9052E+15;-34195;36;915;;0
747;231;477;235;95969;-7,748E+15;2,9E+14;0,000261;640;1
929;317;37;142;102421;-15127;384;1,94E+13;0;0
131;1,89E+15;906;67;138666;-9744;139;792;;0
5,77E+15;242;408;191;91415;-1,6987E+16;533;933;;0
517;76;706;477;140028;-5351;411;0;;0
603;655;606;765;110061;-10385;285;789;710;1
588;7,04E+15;7,49E+15;836;89973;-5671;45;0;;0
992;345;434;254;107051;-21919;433;122;10;0
517;7,34E+15;421;825;132247;-13431;104;0,000467;;0
342;603;536;726;102753;-644;395;0;;0
6,56E+15;4,68E+15;48;634;94439;-7803;285;0,00243;;0
79;435;11;471;111303;-20037;424;927;;0
952;248;674;185;176236;-36547;417;271;600;1
737;541;33;391;104348;-10433;271;0;110;0
93;589;195;295;100233;-11934;267;807;10;0
677;591;5,77E+15;932;140328;-7316;338;0,000145;;0
109;3,39E+15;633;354;130012;-12328;554;8,69E+15;;0
546;598;4,27E+15;605;76469;-8764;317;0,000583;820;1
466;7,91E+15;828;883;103983;-6908;477;0,00117;620;1
967;248;806;146;105474;-22324;422;2,77E+15;;0
124;622;58;6,41E+15;120979;-10689;438;526;;0
924;36;196;248;109704;-17347;568;721;;0
569;613;258;369;133269;-13616;408;1;;0
0,00146;426;96;599;156026;-433;695;0;;0
643;4,97E+15;285;667;1547;-14537;264;0,00166;640;1
372;6,97E+15;6,83E+15;603;96133;-2881;1,17E+15;0;820;1
903;292;172;258;121629;-21505;384;132;;0
463;287;924;276;125259;-6303;1,01E+15;116;;0
307;899;419;545;99969;-9621;645;661;;0
0,000679;254;6,97E+15;141;1,35896E+16;-7593;338;9,06E+13;;0
98;284;185;1,12E+15;100049;-28952;452;972;;0
942;802;731;925;110014;-9543;552;805;;0
857;6,56E+15;153;428;124694;-1,7147E+16;2,02E+15;0;0;0
1,16E+15;7,51E+15;456;659;90305;-10567;3,34E+15;0;0;0
927;623;205;645;132244;-2512;434;952;;0
987;43;105;155;136671;-26059;539;8,76E+15;0;0
0,00262;319;913;326;145249;-11206;931;821;;0
327;828;706;605;125015;-5381;873;103;;0
512;348;471;4,37E+15;79725;-12646;301;0;;0
33;662;8,32E+15;433;94944;-5539;516;3,31E+11;;0
751;428;6,56E+15;355;79648;-3712;75;181;630;1
302;4,53E+15;4,64E+15;6,58E+15;9319;-1096;431;0,00596;700;1
442;217;317;501;129378;-1,7682E+16;451;759;0;0
4,27E+15;624;72;445;90977;-5,179E+15;277;0;10;0
395;429;5,66E+15;4,63E+15;77664;-5029;311;637;10;0
834;46;685;322;149903;-7,458E+15;33;237;;0
402;679;762;856;147106;-5,887E+16;311;86;;0
915;442;959;2,19E+15;140042;-594;109;0,00567;;0
73;426;915;767;136834;-3644;463;0,00051;;0
945;484;172;922;111507;-1,6124E+16;317;948;;0
184;653;565;1,97E+15;95713;-9769;159;906;;0
402;239;904;77;170828;-5,827E+15;607;8,74E+15;20;0
994;127;102;422;1,65443E+16;-2089;404;427;;0
984;382;651;293;77869;-22871;33;197;;0
826;735;966;8,22E+15;12398;-4,639E+15;1,16E+15;0;;0
443;621;5,87E+15;861;800;-10007;451;825;0;0
175;5,67E+15;945;961;150792;-7,243E+16;458;0,000026;650;1
285;7,76E+15;872;733;98078;-4365;215;0;;0
4,58E+15;4,04E+15;75;282;80865;-4926;596;0,00363;150;0
399;785;7,88E+15;648;122913;-844;187;6,8E+12;;0
56;302;3,39E+15;253;77104;-7676;293;0;0;0
981;3,23E+15;124;2;98318;-2273;428;331;0;0
77;581;441;337;82125;-6829;268;0,00275;700;1
7,61E+15;428;283;237;12612;-24818;411;0;40;0
0,00036;474;943;423;103441;-1973;577;1,14E+12;;0
485;65;452;542;15248;-20854;7;0;;0
386;74;27;396;93026;-13818;352;733;0;0
147;665;8,64E+15;958;1,32927E+16;-4562;328;475;;0
461;845;626;862;105088;-5165;5,6E+14;0,000341;;0
364;477;8,11E+15;7,09E+15;1,55027E+16;-5182;207;0;;0
0,00818;564;922;608;104588;-5325;344;4,54E+15;;0
303;71;795;698;90677;-5,372E+15;721;83;;0
282;8,49E+15;354;7,71E+15;124078;-1722;108;0,000384;;0
877;233;2,69E+15;121;77682;-15411;4;527;;0
799;58;32;635;83303;-11402;354;0;;0
0,00147;348;795;213;122529;-5114;466;733;0;0
987;417;398;537;98548;-24436;459;7,76E+15;30;0
949;181;12;363;74678;-23141;308;833;;0
993;434;228;176;1186;-14683;363;3,28E+15;;0
885;563;1,67E+15;47;129648;-1,6876E+16;72;943;0;0
368;6,66E+15;873;57;80027;-3525;534;138;;0
508;915;7,81E+15;8,54E+15;100083;-4823;301;0;30;0
208;624;857;324;1,31926E+16;-625;542;206;610;1
0,00195;233;898;552;84387;-6046;537;341;;0
414;336;64;185;1,29794E+16;-9608;379;849;;0
11;532;29;605;128093;-16843;287;0,00709;;0
118;583;91;8,59E+15;127616;-4413;336;73;310;0
507;6,83E+15;973;59;134975;-9474;445;718;;0
408;322;907;281;136582;-7,618E+16;556;372;80;0
687;5,33E+15;638;166;100723;-5941;356;0;;0
34;302;779;531;119788;-5791;694;125;;0
275;444;409;544;105172;-11623;283;75;;0
0,00579;3,93E+15;789;315;130995;-6065;516;214;;0
925;518;996;121;139975;-349;837;0,000861;;0
7,17E+15;54;373;387;60043;-8749;536;0;;0
155;213;917;337;79975;-6,217E+16;121;19;;0
983;41;296;306;110644;-22754;582;736;;0
186;841;541;42;97961;-7121;2,29E+15;0;;0
178;216;603;91;137787;-3707;406;0,000474;;0
8,81E+15;457;321;557;10158;-8981;389;0,000326;;0
755;222;119;327;79533;-24278;378;426;0;0
355;7,14E+15;698;541;87904;-5496;327;0;;0
599;562;743;887;130107;-5124;331;1,69E+15;;0
156;732;768;191;139023;-857;607;8,64E+15;;0
8,69E+15;767;3,23E+15;5,59E+15;91778;-1,4506E+16;369;722;0;0
21;475;623;6,89E+15;116536;-8169;276;355;0;0
7,49E+15;727;473;326;13428;-5914;298;0;;0
5,77E+15;666;214;281;74515;-26394;462;813;;0
165;3,93E+15;991;772;148954;-443;238;964;;0
183;5,59E+15;507;8,32E+15;1,77436E+16;-8286;11;0,000026;;0
7,98E+15;287;155;11;82559;-1,7603E+16;313;0,00372;;0
357;74;622;556;104966;-4,608E+16;446;0,00485;660;1
113;4,38E+15;529;395;1,36147E+16;-9224;324;0;630;1
843;45;523;721;117402;-1,2324E+16;447;832;0;0
371;5,43E+15;531;166;82963;-10287;504;0;;0
986;297;306;621;118342;-20004;459;194;;0
191;466;926;444;134841;-6027;698;0;;0
986;449;376;195;125397;-17733;408;6,81E+13;720;1
142;336;348;894;124771;-13916;319;281;;0
386;674;856;268;118016;-9195;347;742;;0
387;8,24E+15;794;954;97147;-5181;364;0;60;0
7,24E+15;5,71E+15;634;805;109575;-9155;537;0;710;1
379;696;546;787;130002;-655;414;0,000038;690;1
952;431;642;174;175699;-22138;508;322;0;0
402;604;588;727;78137;-8837;315;0,00303;;0
262;617;503;415;97518;-11563;2,9E+14;275;;0
5,54E+15;346;295;507;182154;-24341;543;8,54E+15;;0
132;782;721;8,39E+15;102554;-7,861E+16;834;391;0;0
443;396;915;506;11187;-7669;602;138;;0
457;5,58E+15;789;562;94322;-22103;384;0;;0
155;43;7,04E+15;703;118242;-8008;804;221;740;1
644;478;4,59E+15;527;107463;-8137;391;0;;0
969;415;481;278;78423;-20487;671;0;10;0
7,86E+15;4,53E+15;256;3,33E+15;89961;-13075;266;0;;0
956;435;176;327;123684;-15042;378;0;;0
975;31;525;3;7,2076E+15;-27677;459;0,00253;0;0
979;654;159;926;94764;-17789;331;0,000818;;0
495;645;56;345;141872;-8762;345;0,00951;;0
927;424;127;17;153375;-21128;331;847;;0
156;706;7,76E+15;901;130079;-8026;416;784;150;0
186;5,48E+15;532;405;8503;-7596;323;263;880;1
954;529;421;478;102684;-847;329;345;0;0
12;503;7,98E+15;311;103704;-3595;424;0;;0
238;856;3,83E+15;191;102506;-12576;2,02E+15;171;;0
135;359;7,71E+15;8,22E+15;145489;-1,1119E+16;619;234;0;0
719;5,66E+15;79;626;12433;-7355;601;43;;0
736;618;288;316;138725;-1512;505;0;30;0
585;221;745;346;97301;-11354;561;0;;0
256;3,43E+15;723;368;167984;-4259;48;0;;0
99;414;2,02E+15;2,69E+15;131779;-17971;402;912;0;0
802;4,43E+15;484;263;75743;-7399;348;0;;0
0,000011;104;997;279;157562;-4567;211;79;;0
11;7,12E+15;5,49E+15;552;109882;-9484;254;0;740;1
973;5,33E+15;537;445;88495;-10754;292;152;;0
0,00612;34;944;3,38E+15;17005;-4218;68;1,12E+15;;0
207;563;441;589;101971;-11104;309;133;0;0
211;596;856;743;127949;-3556;346;178;820;1
176;573;802;475;151007;-5598;306;73;;0
252;475;402;2,29E+15;117471;-8943;325;179;;0
957;555;375;611;80817;-14704;92;0;;0
831;172;467;761;67681;-30608;454;911;30;0
561;695;884;914;103014;-2278;753;0;840;1
177;8,06E+15;442;208;133086;-10573;1,01E+15;835;;0
108;387;677;371;172812;-8399;84;871;630;1
146;4;8,37E+15;7,88E+15;142638;-761;591;723;0;0
985;362;125;23;70513;-30374;352;95;0;0
587;6,81E+15;599;758;95813;-8,806E+15;258;215;;0
172;813;8,11E+15;7,02E+15;1,45992E+16;-4936;281;0;0;0
905;36;647;349;181549;-21662;4,1E+14;809;;0
46;8,08E+15;6,76E+15;564;129999;-7,071E+16;379;0;;0
993;386;226;111;129762;-22032;446;297;;0
695;606;415;405;137775;-8317;475;149;610;1
149;731;6,66E+15;865;90836;-9568;725;0,000335;510;0
966;215;181;721;86516;-17925;351;895;;0
736;654;484;537;10348;-9298;352;212;;0
631;7;366;6,46E+15;89529;-9681;356;828;;0
99;375;181;132;147428;-20218;4;91;;0
0,00643;1,89E+15;8,42E+15;106;117286;-7471;854;8,32E+15;;0
372;5,66E+15;855;517;1,72966E+16;-4016;211;157;780;1
11;145;899;4,48E+15;1,78284E+16;-10179;602;156;;0
223;5,66E+15;738;8,06E+15;133859;-7526;3;0;;0
415;715;647;489;14493;-4992;186;0;;0
465;36;509;504;1,74061E+16;-9923;354;0;;0
312;626;545;16;112102;-8,778E+15;997;0,000622;;0
994;416;933;143;70945;-35259;48;924;;0
5,66E+15;674;537;809;110578;-1,0971E+16;363;0;700;1
954;146;29;649;139216;-12523;334;78;;0
912;187;146;391;1,31307E+16;-16855;378;945;;0
478;7,93E+15;568;8,06E+15;100005;-4958;459;3,57E+11;630;1
25;39;8,74E+15;314;1,29021E+16;-6,342E+16;377;297;;0
618;264;335;3,98E+15;75889;-19216;339;941;10;0
265;584;833;6,71E+15;124018;-5824;358;595;630;1
832;809;51;75;124445;-15894;745;649;;0
677;552;86;611;13001;-9169;591;938;10;0
613;6,66E+15;841;84;1,28706E+16;-3592;312;0;820;1
293;442;943;7,81E+15;85064;-3205;602;0,000871;810;1
9,7E+14;8,03E+15;815;8,19E+15;89069;-7104;336;0;;0
674;562;2,24E+15;707;139009;-15069;289;0;650;1
989;252;875;126;135774;-24711;403;873;600;1
7,61E+15;647;877;933;1,33324E+16;-6,321E+16;147;138;;0
965;615;411;7,91E+15;86616;-13054;706;0;;0
553;46;8,19E+15;6,76E+15;120898;-4495;564;0,000043;;0
629;696;284;434;99517;-8793;784;0,00377;0;0
974;5;8,59E+15;8,44E+15;149279;-3559;676;0;0;0
933;12;517;39;183383;-8243;345;967;;0
989;285;23;181;80929;-17209;505;0,000283;;0
