acousticness,danceability,energy,valence,tempo,loudness,speechiness,instrumentalness,track_popularity,is_hit
0.515,0.366,0.324,0.0704,147.518,-10.056,0.0312,0.0,53.0,1
0.0378,0.81,0.7929999999999999,0.863,116.049,-9.404,0.0403,1.82e-06,75.0,1
0.0338,0.594,0.7490000000000001,0.6940000000000001,179.968,-5.297999999999999,0.0559999999999999,0.00106,74.0,1
0.614,0.505,0.488,0.918,109.501,-10.82,0.0337,6.98e-06,,0
0.03,0.569,0.97,0.435,95.056,-3.886,0.196,0.0,52.0,1
0.949,0.639,0.0996,0.359,121.289,-16.144000000000002,0.0992,0.00273,54.0,1
0.768,0.479,0.423,0.4,169.52700000000004,-7.713999999999999,0.0694,0.000305,,0
0.742,0.381,0.7509999999999999,0.406,131.863,-4.843999999999999,0.178,0.000533,2.0,0
0.8370000000000001,0.555,0.0151,0.139,113.164,-19.846,0.0541,0.0,,0
0.391,0.569,0.8190000000000001,0.583,81.123,-8.326,0.381,1.01e-06,,0
0.124,0.597,0.66,0.716,115.015,-5.364,0.0355,0.000198,0.0,0
0.982,0.181,0.1969999999999999,0.138,166.625,-20.233,0.0413,0.0215,,0
0.0125,0.655,0.737,0.5579999999999999,117.006,-6.992999999999999,0.0292,0.000134,0.0,0
0.888,0.518,0.44,0.575,76.154,-14.536,0.034,0.457,52.0,1
0.00647,0.695,0.818,0.916,119.965,-5.379,0.0334,4.87e-06,75.0,1
0.000135,0.316,0.974,0.357,98.81,-4.862,0.0701,0.00135,5.0,0
0.118,0.426,0.8290000000000001,0.524,144.834,-4.075,0.0334,0.0,50.0,1
0.0544,0.3670000000000001,0.959,0.103,125.939,-2.982,0.11,0.0,50.0,1
0.248,0.294,0.529,0.276,81.954,-7.131,0.0292,0.0,55.0,1
0.149,0.725,0.68,0.695,90.964,-6.037000000000001,0.2239999999999999,0.0,65.0,1
0.118,0.642,0.52,0.488,136.014,-7.886,0.0387,0.000509,67.0,1
0.0409999999999999,0.82,0.247,0.386,100.06,-9.177,0.06,0.392,,0
0.0317,0.6990000000000001,0.529,0.121,119.987,-7.547999999999999,0.0487,3.59e-05,78.0,1
0.107,0.479,0.5379999999999999,0.311,158.063,-7.592,0.0756,0.00207,,0
0.0465,0.7140000000000001,0.6,0.504,82.01700000000002,-8.365,0.0876,0.0,69.0,1
0.00465,0.525,0.95,0.2269999999999999,130.043,-6.459,0.0986,0.0,,0
0.0672,0.743,0.8270000000000001,0.7290000000000001,97.054,-6.412999999999999,0.253,0.0,,0
0.0153,0.586,0.624,0.267,68.976,-5.9460000000000015,0.113,1.78e-06,71.0,1
0.812,0.601,0.253,0.512,94.954,-9.955,0.0336,0.0,,0
0.0507,0.737,0.66,0.782,152.05200000000005,-6.763999999999999,0.0515,3.85e-06,37.0,0
0.769,0.287,0.347,0.138,144.249,-9.817,0.0298,0.000575,5.0,0
0.0227,0.816,0.5,0.649,124.037,-4.551,0.03,1.53e-06,73.0,1
0.00058,0.472,0.8320000000000001,0.8390000000000001,134.957,-3.278,0.0339,0.0002549999999999,54.0,1
0.413,0.7070000000000001,0.33,0.331,128.64,-6.62,0.0446,0.0,,0
0.0927,0.3979999999999999,0.6990000000000001,0.625,181.93400000000003,-4.308,0.0342,0.0,50.0,1
0.0409999999999999,0.522,0.8440000000000001,0.8740000000000001,116.123,-5.13,0.0307,8.52e-05,0.0,0
0.991,0.157,0.19,0.259,208.204,-17.274,0.0875,0.000303,3.0,0
0.013,0.853,0.56,0.86,134.066,-4.961,0.0406,0.0,83.0,1
0.00598,0.366,0.757,0.7290000000000001,64.637,-4.251,0.0339,0.0,0.0,0
0.0495,0.612,0.807,0.3979999999999999,124.053,-2.81,0.0336,0.0177,93.0,1
0.721,0.58,0.467,0.352,118.001,-7.568,0.0265,5.9e-05,21.0,0
0.745,0.425,0.521,0.8320000000000001,110.631,-9.276,0.03,2.68e-06,,0
0.23,0.738,0.927,0.665,170.011,-5.439,0.1009999999999999,0.00515,68.0,1
0.32,0.858,0.509,0.7559999999999999,95.169,-5.96,0.148,2.94e-06,,0
0.593,0.66,0.52,0.8420000000000001,93.142,-10.281,0.035,0.00341,3.0,0
0.845,0.578,0.273,0.472,126.84,-12.65,0.0339,1.93e-05,,0
0.000171,0.3829999999999999,0.962,0.196,152.326,-5.33,0.111,0.0122,52.0,1
0.0213,0.589,0.614,0.318,119.837,-7.528,0.0426,0.165,70.0,1
0.511,0.631,0.512,0.529,106.027,-9.675,0.0572,0.0,71.0,1
0.0949,0.6459999999999999,0.6559999999999999,0.501,160.065,-6.797999999999999,0.0743,0.0,56.0,1
0.282,0.53,0.539,0.298,81.686,-7.728,0.0293,0.018,57.0,1
0.511,0.413,0.626,0.435,82.971,-6.504,0.0735,0.000338,61.0,1
0.0080299999999999,0.506,0.47,0.8190000000000001,167.96200000000005,-6.51,0.0269,5.400000000000001e-05,44.0,0
0.8270000000000001,0.366,0.254,0.129,133.116,-12.733,0.0314,0.000139,53.0,1
0.0264,0.54,0.816,0.746,93.002,-7.729,0.0462,7.730000000000001e-05,,0
0.992,0.303,0.0276,0.035,77.875,-27.689,0.0586,0.397,,0
0.969,0.352,0.221,0.192,93.111,-12.91,0.0307,0.00849,,0
0.8,0.295,0.173,0.396,100.674,-24.142,0.034,0.0775,,0
0.774,0.6729999999999999,0.426,0.649,86.98,-9.215,0.0581,5.42e-06,,0
0.00247,0.449,0.9,0.679,148.105,-4.747,0.0574,1.69e-06,,0
2.16e-06,0.0583,0.7879999999999999,0.148,68.503,-10.355,0.0674,0.00694,,0
0.0005099999999999,0.5660000000000001,0.912,0.644,134.994,-4.198,0.0629,0.0,62.0,1
0.000133,0.502,0.917,0.627,126.576,-5.049,0.0559,0.0087,,0
0.505,0.693,0.5489999999999999,0.473,139.988,-6.098,0.0577,4.73e-05,73.0,1
0.893,0.581,0.178,0.3939999999999999,79.517,-12.937,0.0362,1.8e-05,7.0,0
0.00126,0.541,0.758,0.181,102.984,-3.626,0.0275,0.0,56.0,1
0.413,0.166,0.65,0.914,70.59100000000002,-6.93,0.0414,8.149999999999999e-05,,0
0.662,0.173,0.3829999999999999,0.0494,119.344,-14.268,0.0441,0.171,,0
0.222,0.7390000000000001,0.821,0.693,171.077,-4.2330000000000005,0.0852,9.6e-06,75.0,1
0.00913,0.5529999999999999,0.8190000000000001,0.622,104.101,-3.51,0.0438,0.00895,0.0,0
0.501,0.8590000000000001,0.79,0.843,155.095,-2.911,0.0734,0.0,55.0,1
0.0541,0.7659999999999999,0.687,0.969,144.009,-6.857,0.0451,8.290000000000001e-05,,0
0.0308,0.476,0.73,0.887,86.102,-6.8320000000000025,0.315,4.32e-06,,0
0.0636,0.696,0.439,0.2289999999999999,149.923,-8.77,0.055,0.0,53.0,1
0.081,0.618,0.848,0.965,117.981,-8.499,0.0309,0.0034799999999999,,0
0.172,0.7170000000000001,0.951,0.733,103.142,-2.753,0.0691,2.13e-06,59.0,1
0.0257,0.629,0.74,0.517,123.976,-6.765,0.0305,0.0066799999999999,,0
0.00583,0.284,0.7040000000000001,0.1,191.702,-7.276,0.186,0.0001149999999999,66.0,1
0.102,0.545,0.3229999999999999,0.193,149.941,-12.005999999999998,0.0391,2.74e-06,55.0,1
4.1e-05,0.358,0.981,0.262,165.02700000000004,-4.572,0.1159999999999999,0.000674,,0
0.239,0.936,0.523,0.6990000000000001,119.889,-6.71,0.0597,0.0,64.0,1
0.37,0.7440000000000001,0.5539999999999999,0.371,95.02,-4.136,0.0374,0.0,56.0,1
0.114,0.653,0.78,0.26,179.928,-7.252999999999999,0.0663,3.23e-06,56.0,1
0.71,0.639,0.485,0.7290000000000001,81.27,-10.092,0.0319,0.1,0.0,0
0.0634,0.79,0.4379999999999999,0.247,90.022,-6.4620000000000015,0.133,0.0,54.0,1
0.919,0.305,0.296,0.7040000000000001,143.232,-17.381,0.0424,0.0049299999999999,,0
0.391,0.514,0.324,0.288,89.18299999999998,-15.345999999999998,0.0322,0.476,,0
0.00646,0.501,0.938,0.3329999999999999,99.998,-3.378,0.0551,0.418,,0
0.0177,0.291,0.974,0.348,134.724,-2.997,0.171,5.44e-06,77.0,1
0.0942,0.695,0.8959999999999999,0.304,89.915,-5.766,0.3279999999999999,0.0,,0
0.0022,0.527,0.789,0.209,75.01899999999998,-7.3439999999999985,0.0331,0.0172,57.0,1
0.0266,0.6679999999999999,0.619,0.489,87.98700000000002,-6.129,0.108,3.83e-06,,0
0.00215,0.7,0.974,0.242,150.034,-0.612,0.0776,0.0743,,0
0.0319,0.753,0.852,0.586,124.023,-4.0280000000000005,0.138,8.63e-06,60.0,1
0.0015199999999999,0.591,0.885,0.111,109.983,-5.193,0.0287,0.482,52.0,1
0.212,0.815,0.657,0.775,113.027,-7.149,0.0831,0.0,,0
0.3229999999999999,0.731,0.496,0.5529999999999999,91.831,-12.464,0.0467,3.61e-05,,0
0.0187,0.6859999999999999,0.882,0.7559999999999999,132.043,-4.862,0.0449,0.0,,0
0.946,0.391,0.241,0.235,77.186,-14.081,0.0678,0.0,,0
0.00208,0.382,0.996,0.327,93.345,-4.119,0.104,0.0,73.0,1
0.354,0.7909999999999999,0.745,0.82,94.014,-3.695,0.0464,2.93e-05,69.0,1
0.7709999999999999,0.535,0.359,0.488,154.16299999999995,-9.343,0.0607,0.0,71.0,1
0.000942,0.478,0.639,0.0363,173.988,-6.189,0.0387,0.0541,0.0,0
0.207,0.8420000000000001,0.532,0.908,130.007,-9.375,0.0348,2.85e-06,59.0,1
0.000359,0.447,0.8759999999999999,0.532,92.535,-5.4460000000000015,0.066,0.00103,68.0,1
0.659,0.6829999999999999,0.628,0.356,142.06,-6.5120000000000005,0.123,0.0,69.0,1
0.00652,0.4579999999999999,0.908,0.0398,120.013,-8.728,0.0589,0.141,,0
4.85e-05,0.518,0.718,0.531,127.593,-4.355,0.0343,0.244,61.0,1
0.8909999999999999,0.44,0.609,0.503,141.635,-6.715,0.0657,0.0,,0
0.0441,0.737,0.636,0.565,105.005,-4.546,0.0437,6.659999999999999e-05,71.0,1
0.079,0.518,0.679,0.106,132.14600000000002,-5.4060000000000015,0.0355,4.85e-05,63.0,1
0.8959999999999999,0.726,0.177,0.618,92.934,-14.824000000000002,0.0353,2.14e-06,66.0,1
0.0409999999999999,0.856,0.905,0.805,131.003,-6.82,0.146,0.00385,52.0,1
0.551,0.58,0.481,0.3229999999999999,108.266,-10.562,0.0333,1.48e-06,,0
0.000432,0.11,0.7859999999999999,0.238,153.899,-5.004,0.0418,0.074,2.0,0
0.0135,0.252,0.462,0.0604,110.243,-9.05,0.0334,0.0,52.0,1
0.00807,0.531,0.813,0.79,154.134,-5.517,0.0327,0.0,,0
0.00201,0.574,0.809,0.6679999999999999,106.962,-5.428999999999999,0.0272,2.35e-05,,0
0.00126,0.379,0.902,0.605,164.02200000000005,-5.019,0.0505,1.72e-06,,0
1.33e-05,0.385,0.97,0.649,187.658,-3.504,0.065,0.0016899999999999,54.0,1
0.0484,0.59,0.6709999999999999,0.4379999999999999,149.982,-6.098,0.0706,0.0,69.0,1
0.515,0.435,0.3829999999999999,0.209,71.376,-5.388999999999999,0.0331,0.0,,0
0.857,0.113,0.0297,0.182,65.598,-26.57800000000001,0.0448,0.00443,,0
0.0175,0.409,0.7609999999999999,0.271,155.901,-4.513999999999999,0.031,0.0,61.0,1
0.0332,0.789,0.711,0.753,112.985,-4.248,0.0409999999999999,0.0,78.0,1
0.00162,0.496,0.976,0.0395,101.27,-5.912000000000001,0.241,0.445,,0
8.859999999999999e-05,0.524,0.905,0.456,104.996,-5.075,0.0632,0.0216,,0
0.0333,0.667,0.747,0.59,75.028,-6.665,0.122,0.00112,50.0,1
0.0297,0.79,0.536,0.245,137.001,-6.487,0.0412,2.32e-05,,0
0.00281,0.63,0.6940000000000001,0.216,97.005,-6.2570000000000014,0.0253,0.0,74.0,1
0.4,0.385,0.326,0.265,92.012,-13.021,0.0441,0.000529,0.0,0
0.168,0.634,0.624,0.7240000000000001,78.02199999999998,-6.117999999999999,0.0299,0.0,71.0,1
0.872,0.522,0.298,0.384,118.662,-13.693,0.0352,1.14e-05,0.0,0
0.904,0.593,0.2,0.17,83.96600000000002,-11.063,0.0311,0.0,78.0,1
0.146,0.424,0.357,0.332,92.722,-10.468,0.0316,1.05e-06,24.0,0
0.000651,0.445,0.8390000000000001,0.293,116.81,-5.8870000000000005,0.0534,0.0,0.0,0
0.0272,0.82,0.711,0.936,94.995,-3.641,0.1009999999999999,0.000877,70.0,1
0.965,0.47,0.109,0.22,86.839,-18.386,0.0377,0.000202,,0
0.000684,0.606,0.679,0.547,133.99,-8.625,0.0369,0.0,,0
0.909,0.6,0.2739999999999999,0.657,126.244,-8.27,0.0385,0.0,5.0,0
0.0496,0.693,0.7609999999999999,0.718,122.002,-6.71,0.0265,3.11e-06,67.0,1
0.787,0.5379999999999999,0.247,0.166,96.451,-12.864,0.0427,2.34e-06,,0
0.0113,0.392,0.7909999999999999,0.413,83.868,-2.785,0.0509,1.43e-06,54.0,1
0.027,0.596,0.557,0.314,124.023,-6.401,0.0299,1.64e-05,58.0,1
0.369,0.779,0.705,0.946,101.022,-3.895,0.0344,7.91e-06,73.0,1
0.87,0.561,0.1119999999999999,0.244,77.942,-12.965,0.0412,0.0,,0
0.948,0.249,0.129,0.146,90.142,-18.94,0.04,0.000775,,0
0.0285,0.488,0.606,0.215,148.018,-5.235,0.0314,0.0,67.0,1
0.852,0.301,0.0172,0.292,106.026,-32.703,0.0477,0.0,0.0,0
0.0561,0.695,0.884,0.914,103.014,-2.278,0.0753,0.0,84.0,1
0.45,0.3929999999999999,0.481,0.104,80.086,-9.168,0.0523,0.0,53.0,1
0.0756,0.364,0.519,0.309,176.021,-7.119,0.0425,0.0206,,0
0.205,0.715,0.408,0.517,119.903,-9.419,0.3289999999999999,0.0,,0
0.126,0.605,0.8079999999999999,0.807,89.04799999999999,-4.968999999999999,0.0536,0.0,0.0,0
0.0448,0.599,0.711,0.952,73.822,-7.096,0.0531,0.00616,0.0,0
0.2789999999999999,0.797,0.573,0.583,99.754,-5.226,0.34,2.13e-06,53.0,1
0.18,0.631,0.782,0.7020000000000001,98.492,-9.35,0.0515,0.481,,0
0.223,0.415,0.664,0.727,145.593,-4.634,0.0398,0.0,,0
0.603,0.5529999999999999,0.212,0.198,117.006,-13.154000000000002,0.0307,0.00432,2.0,0
0.422,0.482,0.745,0.73,93.783,-7.005,0.0959,0.00271,,0
0.495,0.599,0.374,0.2239999999999999,119.9,-8.896,0.0385,0.0,67.0,1
0.984,0.46,0.207,0.305,83.82,-17.153,0.0509,0.000372,,0
0.00837,0.289,0.7959999999999999,0.33,169.835,-4.22,0.0494,2.61e-05,73.0,1
0.238,0.7,0.82,0.667,109.998,-5.499,0.0329,0.318,70.0,1
0.0279999999999999,0.569,0.727,0.16,127.908,-6.415,0.0437,0.0,54.0,1
0.0431,0.7390000000000001,0.754,0.7929999999999999,150.017,-5.034,0.035,0.0,66.0,1
0.863,0.541,0.311,0.264,119.185,-9.805,0.0304,0.000488,,0
0.0484,0.452,0.8859999999999999,0.26,105.012,-9.46,0.0529,2.730000000000001e-05,,0
0.405,0.785,0.725,0.6829999999999999,112.163,-7.164,0.0872,0.00451,,0
0.0703,0.7290000000000001,0.7879999999999999,0.857,118.039,-4.832,0.0908,0.0,68.0,1
0.429,0.825,0.685,0.927,130.569,-5.827999999999999,0.215,0.0409,,0
0.149,0.504,0.321,0.5770000000000001,170.134,-13.807,0.0316,0.000107,62.0,1
2.71e-05,0.5329999999999999,0.738,0.526,139.975,-7.21,0.0325,0.0175,,0
0.573,0.6679999999999999,0.361,0.288,134.15,-8.69,0.0273,0.00506,74.0,1
0.846,0.444,0.204,0.433,97.416,-14.924,0.0359,3.04e-05,,0
0.0148,0.556,0.92,0.435,144.006,-6.188,0.119,0.0,,0
0.0959,0.5660000000000001,0.885,0.307,90.989,-4.527,0.0815,9.83e-05,87.0,1
0.1,0.5870000000000001,0.8590000000000001,0.4370000000000001,130.003,-7.178999999999999,0.0356,0.124,,0
0.16,0.4970000000000001,0.542,0.0707,93.57,-7.398,0.0315,1.4e-05,60.0,1
0.00799,0.726,0.815,0.462,140.158,-5.886,0.0313,0.081,75.0,1
0.579,0.715,0.7829999999999999,0.8029999999999999,119.375,-6.654,0.0724,0.025,,0
0.309,0.541,0.942,0.952,107.939,-2.977,0.039,5.34e-06,18.0,0
1.4e-05,0.376,0.908,0.266,144.58100000000005,-3.793,0.0879,1.4e-05,71.0,1
0.451,0.636,0.6559999999999999,0.439,171.918,-5.5420000000000025,0.0676,7.97e-06,76.0,1
0.00308,0.397,0.948,0.597,106.112,-2.865,0.0918,9.68e-06,60.0,1
0.000489,0.276,0.883,0.503,203.7,-4.485,0.0553,0.0703,1.0,0
0.0505,0.722,0.912,0.447,116.571,-4.827,0.083,0.0,,0
0.782,0.351,0.0693,0.2689999999999999,110.025,-30.085,0.0355,3.71e-05,,0
0.356,0.8270000000000001,0.5539999999999999,0.97,96.157,-8.442,0.3929999999999999,1.04e-06,,0
0.612,0.501,0.3279999999999999,0.263,73.32600000000002,-8.329,0.0255,0.0,,0
0.0162,0.745,0.6,0.921,99.975,-8.863,0.118,0.00271,59.0,1
0.12,0.685,0.718,0.527,160.028,-16.386,0.2,0.0036299999999999,,0
0.00683,0.71,0.555,0.384,102.99,-4.482,0.0268,0.0,0.0,0
0.000305,0.312,0.968,0.3,103.005,-3.3160000000000003,0.418,4.370000000000001e-05,61.0,1
0.701,0.456,0.451,0.335,150.882,-9.704,0.0317,0.0,51.0,1
0.0879,0.868,0.6559999999999999,0.7929999999999999,114.991,-6.579,0.0351,0.00316,56.0,1
2.54e-05,0.347,0.954,0.5479999999999999,186.126,-4.226,0.0659,0.0125,,0
0.0155,0.4970000000000001,0.89,0.391,117.939,-4.027,0.0887,0.0,55.0,1
0.512,0.332,0.59,0.502,89.939,-7.0710000000000015,0.0282,1.63e-05,54.0,1
0.000217,0.524,0.94,0.664,150.184,-3.994,0.111,0.0,53.0,1
0.8390000000000001,0.652,0.303,0.7490000000000001,90.02600000000002,-14.67,0.0299,0.0,51.0,1
0.209,0.598,0.8490000000000001,0.04,169.024,-4.953,0.283,0.0,,0
0.0018,0.52,0.931,0.557,166.018,-3.051,0.0969,0.000306,60.0,1
0.00022,0.524,0.939,0.6609999999999999,150.184,-3.994,0.113,0.0,75.0,1
0.8370000000000001,0.475,0.134,0.346,133.425,-19.296,0.0307,0.0,0.0,0
0.422,0.5529999999999999,0.406,0.344,126.322,-13.918,0.0361,1.25e-05,51.0,1
0.0657,0.918,0.826,0.723,93.024,-3.967,0.204,0.0,,0
0.13,0.516,0.15,0.206,97.398,-20.41,0.0272,0.0755,,0
0.313,0.6859999999999999,0.615,0.528,99.856,-8.749,0.319,0.0,,0
0.0716,0.684,0.619,0.284,125.046,-7.005,0.0386,0.0,74.0,1
2.87e-05,0.529,0.92,0.4379999999999999,111.132,-4.168,0.0649,0.00202,57.0,1
0.812,0.677,0.311,0.8420000000000001,130.255,-8.347000000000001,0.0412,0.0,54.0,1
0.0631,0.528,0.748,0.362,90.94,-5.888,0.46,0.0,3.0,0
0.0004269999999999,0.287,0.944,0.272,148.08,-4.231,0.182,0.000646,1.0,0
0.000851,0.66,0.7290000000000001,0.439,105.015,-5.244,0.0529,0.00679,50.0,1
0.186,0.588,0.6970000000000001,0.225,125.157,-4.744,0.0372,0.0002189999999999,58.0,1
0.733,0.6679999999999999,0.65,0.961,103.975,-9.373,0.042,0.0284,51.0,1
0.0847,0.841,0.728,0.43,130.049,-3.37,0.0484,0.0,84.0,1
0.3939999999999999,0.644,0.502,0.431,113.93,-9.57,0.42,0.0,59.0,1
0.8170000000000001,0.511,0.664,0.452,123.834,-7.615,0.0347,2.73e-06,52.0,1
0.111,0.4629999999999999,0.653,0.233,143.912,-5.515,0.0273,0.000136,66.0,1
0.535,0.546,0.246,0.4270000000000001,160.031,-13.754,0.26,0.0,58.0,1
0.0334,0.779,0.963,0.759,127.941,-2.125,0.0399,0.493,63.0,1
0.934,0.531,0.0313,0.0357,103.501,-21.333,0.0806,0.248,0.0,0
0.00343,0.591,0.959,0.426,130.017,-3.074,0.1639999999999999,0.0,56.0,1
0.984,0.4029999999999999,0.0704,0.261,165.785,-18.875,0.125,2.37e-05,0.0,0
0.00165,0.267,0.873,0.366,106.884,-4.664,0.0639,1.01e-05,2.0,0
0.638,0.408,0.49,0.36,148.64700000000005,-4.275,0.0319,0.0,52.0,1
0.217,0.583,0.672,0.5429999999999999,204.002,-5.593999999999999,0.216,0.0,52.0,1
0.0268,0.851,0.511,0.319,150.078,-9.006,0.0764,2.61e-05,,0
0.000321,0.449,0.898,0.192,92.395,-5.737,0.0708,0.000607,,0
0.0912,0.7609999999999999,0.857,0.922,125.154,-5.05,0.0379,6.69e-05,,0
0.073,0.527,0.7609999999999999,0.653,135.543,-4.708,0.341,0.0,60.0,1
0.369,0.614,0.68,0.7070000000000001,149.959,-4.58,0.0289,1.84e-06,81.0,1
0.718,0.31,0.555,0.3229999999999999,127.961,-5.692,0.0367,0.195,,0
0.188,0.484,0.821,0.825,203.822,-6.68,0.118,8.01e-05,0.0,0
0.121,0.596,0.892,0.8190000000000001,158.123,-4.665,0.111,0.0,,0
0.0879,0.564,0.7490000000000001,0.552,142.90200000000004,-6.202999999999999,0.0406,0.0,60.0,1
0.125,0.713,0.825,0.913,138.81,-5.4270000000000005,0.109,0.0,0.0,0
0.753,0.479,0.226,0.159,149.379,-14.437,0.0307,0.000793,0.0,0
0.515,0.585,0.578,0.579,172.03099999999995,-7.551,0.0477,2.39e-06,,0
0.0548,0.927,0.53,0.5670000000000001,106.363,-6.602,0.253,0.0,51.0,1
0.025,0.516,0.758,0.728,112.151,-9.389,0.0361,6.440000000000001e-05,,0
0.063,0.568,0.622,0.109,76.984,-6.547999999999999,0.109,0.0018,59.0,1
0.109,0.326,0.5489999999999999,0.109,144.048,-12.731,0.0364,0.0418,0.0,0
0.919,0.425,0.193,0.508,91.991,-9.447,0.0329,0.0,,0
0.0913,0.5920000000000001,0.634,0.435,39.779,-12.12,0.3829999999999999,0.0,0.0,0
0.0046,0.496,0.863,0.243,110.018,-4.1530000000000005,0.0381,0.0,83.0,1
0.00903,0.74,0.674,0.231,126.017,-4.374,0.0476,0.238,65.0,1
0.0028,0.419,0.248,0.828,75.286,-18.583,0.0651,0.109,,0
0.243,0.416,0.687,0.0579,123.87,-8.629,0.0472,0.178,,0
0.143,0.332,0.325,0.0611,82.31299999999997,-13.575,0.0535,0.216,,0
0.3329999999999999,0.633,0.8109999999999999,0.539,132.033,-3.468,0.0261,0.0,54.0,1
0.551,0.44,0.956,0.423,97.443,-4.517,0.0975,0.136,,0
0.00454,0.542,0.967,0.43,93.036,-5.3370000000000015,0.0474,0.000199,,0
0.096,0.598,0.76,0.8340000000000001,96.993,-10.455,0.4,0.00108,,0
0.0445,0.3720000000000001,0.76,0.455,158.047,-6.053,0.0327,3.05e-06,,0
0.0377,0.76,0.967,0.957,119.403,-3.616,0.0368,0.000294,,0
0.959,0.18,0.198,0.297,72.999,-21.244,0.0405,0.0509,,0
0.0056,0.8590000000000001,0.77,0.348,155.025,-5.358,0.345,0.0,65.0,1
0.000615,0.477,0.996,0.0672,120.01,-5.0760000000000005,0.122,0.0998,50.0,1
0.0253,0.655,0.848,0.7170000000000001,120.035,-4.904,0.0328,1.2e-05,,0
0.0471,0.596,0.865,0.828,156.039,-4.453,0.0277,0.0,,0
0.00103,0.285,0.843,0.282,97.051,-7.318,0.129,0.00037,61.0,1
0.0836,0.872,0.6659999999999999,0.48,101.034,-8.327,0.228,0.0,,0
0.00312,0.583,0.732,0.276,145.99200000000005,-5.728,0.0457,9.86e-06,74.0,1
0.0896,0.782,0.5529999999999999,0.2339999999999999,83.88,-9.412,0.354,0.0,55.0,1
0.136,0.515,0.696,0.528,99.985,-7.322999999999999,0.034,0.0,57.0,1
0.106,0.68,0.355,0.708,72.527,-8.37,0.0442,0.0628,,0
0.0329,0.613,0.875,0.106,139.935,-4.71,0.0671,0.00103,52.0,1
0.0849,0.653,0.429,0.627,146.07299999999995,-10.473,0.0297,0.00371,70.0,1
0.815,0.602,0.4639999999999999,0.725,86.777,-7.009,0.0323,0.000942,0.0,0
0.158,0.624,0.909,0.65,93.982,-3.079,0.0745,0.0,53.0,1
0.297,0.78,0.44,0.5429999999999999,126.419,-6.965,0.0415,0.0,,0
0.62,0.27,0.424,0.3670000000000001,70.59899999999998,-9.644,0.0274,0.0517,,0
0.000264,0.413,0.873,0.481,116.681,-4.151,0.0535,0.0025,81.0,1
0.4629999999999999,0.498,0.778,0.182,149.89,-3.236,0.0508,0.0,50.0,1
0.226,0.787,0.7,0.331,113.997,-7.8210000000000015,0.0446,0.000698,52.0,1
0.000924,0.687,0.638,0.76,120.032,-6.805,0.0282,8.75e-05,,0
0.0537,0.6609999999999999,0.73,0.53,95.027,-6.779,0.0574,3.44e-05,70.0,1
0.684,0.795,0.409,0.5770000000000001,77.87899999999998,-8.334,0.3720000000000001,0.0,65.0,1
0.291,0.826,0.509,0.303,131.911,-9.652,0.0965,0.00233,,0
0.0136,0.236,0.799,0.303,208.951,-5.167000000000002,0.0939,0.0,69.0,1
0.0273,0.696,0.6629999999999999,0.423,175.075,-5.662000000000001,0.108,0.0,50.0,1
0.597,0.4920000000000001,0.407,0.52,184.637,-12.05,0.0398,0.177,0.0,0
0.992,0.223,0.0366,0.114,79.819,-19.287,0.0468,0.223,,0
0.042,0.631,0.841,0.484,125.208,-5.441,0.0527,3.69e-05,0.0,0
0.201,0.617,0.573,0.3389999999999999,88.021,-9.021,0.0323,0.1939999999999999,,0
0.785,0.447,0.3929999999999999,0.564,73.139,-8.65,0.038,0.0,68.0,1
0.4639999999999999,0.638,0.813,0.754,112.986,-3.849,0.0362,0.0,79.0,1
0.0318,0.642,0.861,0.5820000000000001,92.912,-3.837,0.294,0.0,63.0,1
0.0277,0.826,0.647,0.872,102.017,-6.306,0.0491,1.52e-06,69.0,1
0.0362,0.469,0.565,0.405,169.998,-5.872000000000001,0.0313,4.33e-05,,0
0.0988,0.853,0.688,0.7809999999999999,140.0,-4.558,0.242,0.0,0.0,0
0.0341,0.706,0.861,0.923,119.946,-6.684,0.154,0.0,59.0,1
0.335,0.679,0.679,0.948,116.945,-7.151,0.0385,0.0,0.0,0
0.00161,0.474,0.6829999999999999,0.509,169.51,-5.585,0.397,0.000123,63.0,1
0.97,0.384,0.0159,0.125,84.819,-15.613,0.0326,0.0006259999999999,,0
0.976,0.362,0.0482,0.0981,122.333,-23.649,0.0371,0.4379999999999999,2.0,0
0.905,0.266,0.0596,0.143,181.74,-18.515,0.0363,7.070000000000001e-05,71.0,1
0.0003799999999999,0.451,0.951,0.442,162.065,-3.754,0.0645,2.39e-06,67.0,1
0.0289,0.589,0.797,0.2319999999999999,102.489,-5.464,0.15,4.35e-06,65.0,1
0.965,0.6629999999999999,0.115,0.4379999999999999,94.3,-13.172,0.111,0.0006349999999999,,0
0.0569,0.417,0.647,0.3389999999999999,166.12,-5.87,0.0296,1.67e-06,56.0,1
0.966,0.3939999999999999,0.228,0.258,104.625,-12.584,0.0431,3.81e-05,54.0,1
0.642,0.191,0.2189999999999999,0.0349,87.616,-10.985,0.0312,0.0863,52.0,1
0.0403,0.778,0.888,0.77,92.489,-5.324,0.198,4.15e-06,,0
0.799,0.716,0.461,0.3720000000000001,109.948,-8.624,0.0377,0.0,,0
0.888,0.13,0.0418,0.0384,95.836,-24.94400000000001,0.0435,0.377,,0
0.952,0.183,0.0908,0.071,144.5,-23.064,0.0449,0.155,0.0,0
0.0629,0.501,0.82,0.294,147.94799999999995,-4.035,0.0644,0.000372,52.0,1
